GenerateId,LoanContractID,BankAccountID,BankRoutingID,BankCountryCode,BorrowerID,BorrowerTxt,BorrowerName,BorrowerCategory,BorrowerCategoryTxt,BorrowerCountry,BorrowerCountryTxt,BorrowerRegion,BorrowerRegionTxt,BorrowerCity,ManagerID,ManagerTxt,BankPostingArea,BankPostingAreaTxt,ProductID,ProductTxt,Currency,InitialLoanAmount,StartDate,LifeCycleStatus,LifeCycleStatusTxt,CreationDate,CreationDateTime,CreationUserID,LastChangeDate,LastChangeDateTime,LastChangeUserID,NominalInterestRate,RepaymentAmount,RepaymentPercentage,LimitTotalAmount,DirectDebitBankAccountHolder,DirectDebitBankAccount,DirectDebitBankAccountID,DirectDebitBankRoutingID,DirectDebitBankCountryCode,TermSpecificationStartDate,TermSpecificationEndDate,TermSpecificationValidityPeriodDuration,TermAgreementCommittedCapitalAmount,TermAgreementFixingPeriodStartDate,TermAgreementFixingPeriodEndDate,PaymentPlanStartDate,PaymentPlanEndDate,EffectiveYieldPercentage,EffectiveYieldCalculationReason,EffectiveYieldCalculationReasonTxt,EffectiveYieldCalculationMethod,EffectiveYieldCalculationMethodTxt,EffectiveYieldValidityStartDate,EffectiveYieldCalculationPeriodStartDate,EffectiveYieldCalculationPeriodEndDate,AccountLocked,ContractCapital,CommitmentCapital,CurrentContractCapital,CurrentCommitmentCapital,DisbursedCapital,PlannedCapital,EffectiveCapital,OutstandingInterest,RemainingCapital,OutstandingCharges,DisbursementObligation,InterestPaid,AccruedInterest,OutstandingBalance,RedrawBalance,CurrentOpenItemsAmount,CurrentOpenItemsCounter,CurrentOldestDueDate,CurrentOverdueDays,LiASchemaCluster,LiASchemaClusterTxt,SalesProduct,SalesProductTxt,Warehouse,WarehouseTxt,WarehouseValidFrom,DocumentType,DocumentTypeTxt,EmploymentStatus,EmploymentStatusTxt,MonthsTrading,DefaultJudgements,HardshipStatus,HardshipStatusTxt,PropertyInPossession,PropertyInPossessionTxt,SplitLoan,ArrearsHistory,StageLevel,TotalOfPayments,RepaymentFrequencyTxt,Counter
.2~03017001907&c111&cMX.3~030170,03017001907-111-MX,03017001907,111,MX,0001003496,Monica Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Monica Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,15000.00,20220303,30,"activos, utilizados",20220303,/Date(1646336474000)/,TU_SCP_NCO,20220831,/Date(1661920919000)/,BATCH_USER,42.000000,1241.65,0.000000,15000.00,1003496,03017001895-111-MX,03017001895,111,MX,20220303,20220830,P180D,15000.00,20220303,20220830,19000101,99991231,52.254596,1,Legal Effective Yield,2,AIBD/ISMA,20220303,20220303,20220816,False,15000.00,0.00,15000.00,0.00,15000.00,0.00,6801.14,0.00,0.00,300.00,0.00,1495.11,0.00,2579.66,0.00,2579.66,3,20220816,15,0,with due/overdue receivables up to 29 days,,,,,20220303,,,,,,,,,N,No,,,1,11,Quincenal,1
.2~03017001925&c111&cMX.3~030170,03017001925-111-MX,03017001925,111,MX,0001003497,Brad Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Brad Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220303,30,"activos, utilizados",20220303,/Date(1646336733000)/,TU_SCP_NCO,20220831,/Date(1661921010000)/,BATCH_USER,30.000000,11682.63,0.000000,200000.00,1003497,03017001916-111-MX,03017001916,111,MX,20220303,20240303,P24M,200000.00,20220303,20240303,20220905,20240304,32.372895,1,Legal Effective Yield,2,AIBD/ISMA,20220303,20220303,20240303,False,200000.00,200000.00,200000.00,200000.00,200000.00,169341.87,169341.87,3951.31,169341.87,0.00,0.00,23579.81,4092.43,173925.39,0.00,0.00,0,,0,,,,,,,20220303,,,,,,,,,N,No,,,1,24,Mensual,1
.2~03017001934&c111&cMX.3~030170,03017001934-111-MX,03017001934,111,MX,0001003344,Eduardo SAP / ESC 1 / 07320 TICO - Gustavo A. Madero-TICO,Eduardo SAP,1,Person,MX,México,,,Gustavo A. Madero,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,50000.00,20220303,20,"activos, aún no utilizados",20220303,/Date(1646340181000)/,JMANCILLA,20220304,/Date(1646372314000)/,BATCH_USER,0.000000,0.00,0.000000,50000.00,,,,,,,,P   0D,0.00,,,19000101,99991231,0.000000,,,,,,,,False,50000.00,0.00,50000.00,0.00,0.00,50000.00,0.00,0.00,0.00,0.00,50000.00,0.00,0.00,0.00,0.00,0.00,0,,0,,,,,,,20220303,,,,,,,,,,,,,1,,,1
.2~03017001961&c111&cMX.3~030170,03017001961-111-MX,03017001961,111,MX,0001003498,Jedidiah Brakus / Del Sendero 607 123 / 85134 some-value - Cajeme-some-value,Jedidiah Brakus,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220303,30,"activos, utilizados",20220303,/Date(1646347631000)/,TU_SCP_NCO,20220831,/Date(1661921010000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1003498,03017001952-111-MX,03017001952,111,MX,20220303,20220903,P6M,200000.00,20220303,20220903,20220905,20220905,50.129210,1,Legal Effective Yield,2,AIBD/ISMA,20220303,20220303,20220903,False,200000.00,200000.00,200000.00,200000.00,200000.00,37793.77,37793.77,1381.57,37793.77,0.00,0.00,27280.31,1430.91,39396.39,0.00,0.00,0,,0,,,,,,,20220303,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017001989&c111&cMX.3~030170,03017001989-111-MX,03017001989,111,MX,0001003499,Lucious Streich / Del Sendero 607 123 / 85134 some-value - Cajeme-some-value,Lucious Streich,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220303,30,"activos, utilizados",20220303,/Date(1646348314000)/,TU_SCP_NCO,20220831,/Date(1661920986000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1003499,03017001970-111-MX,03017001970,111,MX,20220303,20220903,P6M,200000.00,20220303,20220903,20220905,20220905,50.129210,1,Legal Effective Yield,2,AIBD/ISMA,20220303,20220303,20220903,False,200000.00,200000.00,200000.00,200000.00,200000.00,37793.77,37793.77,1381.57,37793.77,0.00,0.00,27280.31,1430.91,39396.39,0.00,0.00,0,,0,,,,,,,20220303,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002007&c111&cMX.3~030170,03017002007-111-MX,03017002007,111,MX,0001003500,Orland Tremblay / Del Sendero 607 123 / 85134 some-value - Cajeme-some-value,Orland Tremblay,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,70000.00,20220303,30,"activos, utilizados",20220303,/Date(1646348460000)/,TU_SCP_NCO,20220831,/Date(1661920940000)/,BATCH_USER,22.000000,12550.28,0.000000,70000.00,1003500,03017001998-111-MX,03017001998,111,MX,20220303,20220903,P6M,70000.00,20220303,20220903,20220905,20220905,17.373840,1,Legal Effective Yield,2,AIBD/ISMA,20220303,20220303,20220903,False,70000.00,70000.00,70000.00,70000.00,70000.00,12378.46,12378.46,211.81,12378.46,0.00,0.00,4334.40,219.37,12624.16,0.00,0.00,0,,0,,,,,,,20220303,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002025&c111&cMX.3~030170,03017002025-111-MX,03017002025,111,MX,0001003501,Orland Tremblay / Del Sendero 607 123 / 85134 some-value - Cajeme-some-value,Orland Tremblay,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,70000.00,20220303,30,"activos, utilizados",20220303,/Date(1646349642000)/,TU_SCP_NCO,20220831,/Date(1661920973000)/,BATCH_USER,22.000000,12550.28,0.000000,70000.00,1003501,03017002016-111-MX,03017002016,111,MX,20220303,20220903,P6M,70000.00,20220303,20220903,20220905,20220905,17.373840,1,Legal Effective Yield,2,AIBD/ISMA,20220303,20220303,20220903,False,70000.00,70000.00,70000.00,70000.00,70000.00,12378.46,12378.46,211.81,12378.46,0.00,0.00,4334.40,219.37,12624.16,0.00,0.00,0,,0,,,,,,,20220303,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002043&c111&cMX.3~030170,03017002043-111-MX,03017002043,111,MX,0001003502,Orland Tremblay / Del Sendero 607 123 / 85134 some-value - Cajeme-some-value,Orland Tremblay,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,70000.00,20220303,30,"activos, utilizados",20220303,/Date(1646349710000)/,TU_SCP_NCO,20220831,/Date(1661920986000)/,BATCH_USER,22.000000,12550.28,0.000000,70000.00,1003502,03017002034-111-MX,03017002034,111,MX,20220303,20220903,P6M,70000.00,20220303,20220903,20220905,20220905,17.373840,1,Legal Effective Yield,2,AIBD/ISMA,20220303,20220303,20220903,False,70000.00,70000.00,70000.00,70000.00,70000.00,12378.46,12378.46,211.81,12378.46,0.00,0.00,4334.40,219.37,12624.16,0.00,0.00,0,,0,,,,,,,20220303,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002061&c111&cMX.3~030170,03017002061-111-MX,03017002061,111,MX,0001003503,Angie Berge / Del Sendero 607 123 / 85134 some-value - Cajeme-some-value,Angie Berge,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220303,30,"activos, utilizados",20220303,/Date(1646349878000)/,TU_SCP_NCO,20220831,/Date(1661920863000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1003503,03017002052-111-MX,03017002052,111,MX,20220303,20220903,P6M,200000.00,20220303,20220903,20220905,20220905,50.129210,1,Legal Effective Yield,2,AIBD/ISMA,20220303,20220303,20220903,False,200000.00,200000.00,200000.00,200000.00,200000.00,37793.77,37793.77,1381.57,37793.77,0.00,0.00,27280.31,1430.91,39396.39,0.00,0.00,0,,0,,,,,,,20220303,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002089&c111&cMX.3~030170,03017002089-111-MX,03017002089,111,MX,0001003504,Bobby Graham / Del Sendero 607 123 / 85134 some-value - Cajeme-some-value,Bobby Graham,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220303,30,"activos, utilizados",20220303,/Date(1646349991000)/,TU_SCP_NCO,20220831,/Date(1661920948000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1003504,03017002070-111-MX,03017002070,111,MX,20220303,20220903,P6M,200000.00,20220303,20220903,20220905,20220905,50.129210,1,Legal Effective Yield,2,AIBD/ISMA,20220303,20220303,20220903,False,200000.00,200000.00,200000.00,200000.00,200000.00,37793.77,37793.77,1381.57,37793.77,0.00,0.00,27280.31,1430.91,39396.39,0.00,0.00,0,,0,,,,,,,20220303,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002100&c111&cMX.3~030170,03017002100-111-MX,03017002100,111,MX,0001003505,Cordell Roberts / Del Sendero 607 123 / 85134 some-value - Cajeme-some-value,Cordell Roberts,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220303,30,"activos, utilizados",20220303,/Date(1646350168000)/,TU_SCP_NCO,20220831,/Date(1661921004000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1003505,03017002098-111-MX,03017002098,111,MX,20220303,20220903,P6M,200000.00,20220303,20220903,20220905,20220905,50.129210,1,Legal Effective Yield,2,AIBD/ISMA,20220303,20220303,20220903,False,200000.00,200000.00,200000.00,200000.00,200000.00,37793.77,37793.77,1381.57,37793.77,0.00,0.00,27280.31,1430.91,39396.39,0.00,0.00,0,,0,,,,,,,20220303,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002128&c111&cMX.3~030170,03017002128-111-MX,03017002128,111,MX,0001003506,Heath Rolfson / Del Sendero 607 123 / 85134 some-value - Cajeme-some-value,Heath Rolfson,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220304,30,"activos, utilizados",20220304,/Date(1646408228000)/,TU_SCP_NCO,20220831,/Date(1661920979000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1003506,03017002119-111-MX,03017002119,111,MX,20220304,20220904,P6M,200000.00,20220304,20220904,20220905,20220905,50.294677,1,Legal Effective Yield,2,AIBD/ISMA,20220304,20220304,20220904,False,200000.00,200000.00,200000.00,200000.00,200000.00,37797.32,73191.07,1332.36,37797.32,0.00,0.00,24338.70,1381.70,39342.86,0.00,0.00,0,,0,,,,,,,20220304,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002164&c111&cMX.3~030170,03017002164-111-MX,03017002164,111,MX,0001000729,Test ECL / Sur 126 109 / 01620 Disctric Name - Ciudad de México-Disctric Name,Test ECL,1,Person,MX,México,DF,Mexico City - NU,Ciudad de México,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,20000.00,20220304,30,"activos, utilizados",20220304,/Date(1646414703000)/,TU_SCP_APIM,20220831,/Date(1661921068000)/,BATCH_USER,47.000000,1922.89,0.000000,20000.00,Yessenia Funk,10000001710-111-MX,10000001710,111,MX,20220304,20220904,P6M,20000.00,20220304,20220904,,,60.993971,1,Legal Effective Yield,2,AIBD/ISMA,20220304,20220304,20220901,False,20000.00,20000.00,20000.00,20000.00,0.00,20000.00,0.00,0.00,0.00,0.00,20000.00,0.00,0.00,0.00,0.00,0.00,0,,0,,,,,,,20220304,,,,,,,,,N,No,,,1,1,Quincenal,1
.2~03017002182&c111&cMX.3~030170,03017002182-111-MX,03017002182,111,MX,0001003509,Juan Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Juan Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220304,30,"activos, utilizados",20220304,/Date(1646430509000)/,TU_SCP_NCO,20220831,/Date(1661920992000)/,BATCH_USER,28.000000,35611.54,0.000000,200000.00,1003509,03017002173-111-MX,03017002173,111,MX,20220304,20220904,P6M,200000.00,20220304,20220904,20220905,20220905,23.962214,1,Legal Effective Yield,2,AIBD/ISMA,20220304,20220304,20220904,False,200000.00,200000.00,200000.00,200000.00,200000.00,30354.66,97110.94,637.45,30354.66,0.00,0.00,11619.81,661.06,31051.72,0.00,0.00,0,,0,,,,,,,20220304,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002203&c111&cMX.3~030170,03017002203-111-MX,03017002203,111,MX,0001003510,Juan c Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Juan c Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220304,30,"activos, utilizados",20220304,/Date(1646432119000)/,TU_SCP_NCO,20220831,/Date(1661920973000)/,BATCH_USER,28.000000,36561.36,0.000000,200000.00,1003510,03017002191-111-MX,03017002191,111,MX,20220304,20220904,P6M,200000.00,20220304,20220904,20220905,20220905,24.713076,1,Legal Effective Yield,2,AIBD/ISMA,20220304,20220304,20220904,False,200000.00,200000.00,200000.00,200000.00,200000.00,35946.62,70535.19,754.88,35946.62,0.00,0.00,14230.73,782.84,36822.28,0.00,0.00,0,,0,,,,,,,20220304,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002221&c111&cMX.3~030170,03017002221-111-MX,03017002221,111,MX,0001003511,Juan c Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Juan c Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220304,30,"activos, utilizados",20220304,/Date(1646432372000)/,TU_SCP_NCO,20220831,/Date(1661920932000)/,BATCH_USER,28.000000,15777.92,0.000000,200000.00,1003511,03017002212-111-MX,03017002212,111,MX,20220304,20220831,P180D,200000.00,20220304,20220831,19000101,99991231,25.581786,1,Legal Effective Yield,2,AIBD/ISMA,20220304,20220304,20220816,False,200000.00,200000.00,200000.00,200000.00,200000.00,0.00,117144.38,0.00,0.00,300.00,0.00,10182.67,0.00,14735.69,0.00,14735.69,3,20220816,15,0,with due/overdue receivables up to 29 days,,,,,20220304,,,,,,,,,N,No,,,1,11,Quincenal,1
.2~03017002249&c111&cMX.3~030170,03017002249-111-MX,03017002249,111,MX,0001003512,Emilio Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Emilio Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,10000.00,20220304,30,"activos, utilizados",20220304,/Date(1646434749000)/,TU_SCP_NCO,20220831,/Date(1661920967000)/,BATCH_USER,48.000000,1947.55,0.000000,10000.00,1003512,03017002230-111-MX,03017002230,111,MX,20220304,20220904,P6M,10000.00,20220304,20220904,20220905,20220905,51.765352,1,Legal Effective Yield,2,AIBD/ISMA,20220304,20220304,20220904,False,10000.00,10000.00,10000.00,10000.00,10000.00,1894.80,3666.55,68.21,1894.80,0.00,0.00,1243.83,70.74,1973.92,0.00,0.00,0,,0,,,,,,,20220304,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002258&c222&cMX.3~030170,03017002258-222-MX,03017002258,222,MX,0001000374,Jesus Sergio Galvan Flores / Constitución 457 / 66600 Col. Independencia - Apoda,Jesus Sergio Galvan Flores,1,Person,MX,México,NL,Nuevo Leon - NU,Apodaca,50000002,TEST 2,C4B2,,EPC_LA_PE1,Préstamo Personal,MXN,25000.00,20010301,30,"activos, utilizados",20220307,/Date(1646671827000)/,C5320440,20220401,/Date(1648834315000)/,C5321196,10.000000,2216.54,0.000000,25000.00,Jesus Sergio Galvan Flores,10000004808-222-MX,10000004808,222,MX,20010301,20020301,P1Y,25000.00,20010301,20020301,19000101,99991231,10.585410,1,Legal Effective Yield,2,AIBD/ISMA,20010301,20010301,20020301,False,25000.00,0.00,25000.00,0.00,25000.00,0.00,25000.00,-1406.56,0.00,0.00,0.00,0.00,0.00,26406.56,0.00,0.00,0,,0,,,,,,,20010301,,,,,,,,,N,No,,,1,,Mensual,1
.2~03017002294&c111&cMX.3~030170,03017002294-111-MX,03017002294,111,MX,0001003518,Marques Konopelski / Del Sendero 607 123 / 85134 some-value - Cajeme-some-value,Marques Konopelski,1,Person,MX,México,SON,Sonora,Cajeme,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220308,30,"activos, utilizados",20220308,/Date(1646760136000)/,TU_SCP_NCO,20220831,/Date(1661921022000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1003518,03017002285-111-MX,03017002285,111,MX,20220308,20220908,P6M,200000.00,20220308,20220908,20220908,20220908,50.906116,1,Legal Effective Yield,2,AIBD/ISMA,20220308,20220308,20220908,False,200000.00,200000.00,200000.00,200000.00,200000.00,37845.97,37845.97,1136.43,37845.97,0.00,0.00,27582.35,1185.84,39164.23,0.00,0.00,0,,0,,,,,,,20220308,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002315&c111&cMX.3~030170,03017002315-111-MX,03017002315,111,MX,0001003519,Luis Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Luis Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220308,30,"activos, utilizados",20220308,/Date(1646771442000)/,TU_SCP_NCO,20220831,/Date(1661920857000)/,BATCH_USER,28.000000,36561.36,0.000000,200000.00,1003519,03017002306-111-MX,03017002306,111,MX,20220308,20220908,P6M,200000.00,20220308,20220908,20220908,20220908,25.188533,1,Legal Effective Yield,2,AIBD/ISMA,20220308,20220308,20220908,False,200000.00,200000.00,200000.00,200000.00,200000.00,35992.72,70580.04,643.87,35992.72,0.00,0.00,14504.73,671.86,36739.61,0.00,0.00,0,,0,,,,,,,20220308,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002397&c111&cMX.3~030170,03017002397-111-MX,03017002397,111,MX,0001003540,Karina Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Karina Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,190000.00,20220309,30,"activos, utilizados",20220309,/Date(1646866947000)/,TU_SCP_NCO,20220831,/Date(1661921022000)/,BATCH_USER,30.000000,11098.50,0.000000,190000.00,1003540,03017002388-111-MX,03017002388,111,MX,20220309,20240309,P24M,190000.00,20220309,20240309,20220909,20240311,32.629187,1,Legal Effective Yield,2,AIBD/ISMA,20220309,20220309,20240309,False,190000.00,190000.00,190000.00,190000.00,190000.00,160939.58,160939.58,2950.56,160939.58,0.00,0.00,22786.28,3084.68,164362.23,0.00,0.00,0,,0,,,,,,,20220309,,,,,,,,,N,No,,,1,24,Mensual,1
.2~03017002418&c111&cMX.3~030170,03017002418-111-MX,03017002418,111,MX,0001003541,Alan Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Alan Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,195000.00,20220309,30,"activos, utilizados",20220310,/Date(1646872227000)/,TU_SCP_NCO,20220831,/Date(1661920852000)/,BATCH_USER,30.000000,11390.57,0.000000,195000.00,1003541,03017002409-111-MX,03017002409,111,MX,20220309,20240309,P24M,195000.00,20220309,20240309,20220909,20240311,32.629179,1,Legal Effective Yield,2,AIBD/ISMA,20220309,20220309,20240309,False,195000.00,195000.00,195000.00,195000.00,195000.00,165174.82,171428.26,3028.21,165174.82,0.00,0.00,18957.36,3165.85,168687.54,0.00,0.00,0,,0,,,,,,,20220309,,,,,,,,,N,No,,,1,24,Mensual,1
.2~03017002436&c111&cMX.3~030170,03017002436-111-MX,03017002436,111,MX,0001003553,Liliana Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,Liliana Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,45000.00,20220310,30,"activos, utilizados",20220310,/Date(1646922881000)/,TU_SCP_NCO,20220831,/Date(1661920863000)/,BATCH_USER,30.000000,5752.60,0.000000,45000.00,1003553,03017002427-111-MX,03017002427,111,MX,20220310,20221210,P9M,45000.00,20220310,20221210,20220912,20221213,35.567306,1,Legal Effective Yield,2,AIBD/ISMA,20220310,20220310,20221210,False,45000.00,45000.00,45000.00,45000.00,45000.00,21545.49,36020.58,1845.41,21545.49,900.00,0.00,2177.40,395.00,37345.03,0.00,15362.16,13,20220610,82,2,in Arrears - 60 days up to 89 days,,,,,20220310,,,,,,,,,N,No,,,2,9,Mensual,1
.2~03017002454&c111&cMX.3~030170,03017002454-111-MX,03017002454,111,MX,0001003557,Lorenzo Mota / C GARCIA DURANGO MZ 29 LT 9 9 / 14250 COL MIGUEL HIDALGO 2 DA SEC,Lorenzo Mota,1,Person,MX,México,,,Tlalpan,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,50000.00,20220310,30,"activos, utilizados",20220310,/Date(1646928025000)/,TU_SCP_NCO,20220831,/Date(1661920932000)/,BATCH_USER,32.000000,3664.18,0.000000,50000.00,1003557,03017002445-111-MX,03017002445,111,MX,20220310,20230910,P18M,50000.00,20220310,20230910,20220912,20230911,34.635484,1,Legal Effective Yield,2,AIBD/ISMA,20220310,20220310,20230910,False,50000.00,50000.00,50000.00,50000.00,50000.00,38887.74,38887.74,725.90,38887.74,0.00,0.00,6214.34,760.47,39729.78,0.00,0.00,0,,0,,,,,,,20220310,,,,,,,,,N,No,,,1,18,Mensual,1
.2~03017002539&c999&cMX.3~030170,03017002539-999-MX,03017002539,999,MX,0001000374,Jesus Sergio Galvan Flores / Constitución 457 / 66600 Col. Independencia - Apoda,Jesus Sergio Galvan Flores,1,Person,MX,México,NL,Nuevo Leon - NU,Apodaca,50000104,Bank TST9,C4B9,,EPC_LA_PE1,Préstamo Personal,MXN,100000.00,20190101,50,Desglosado,20220314,/Date(1647298327000)/,C5331556,20220622,/Date(1655856144000)/,C5321196,50.000000,11176.74,0.000000,100000.00,Jesus Sergio Galvan Flores,03017001336-222-MX,03017001336,222,MX,20200101,20210101,P1Y,100000.00,20200101,20210101,,,56.892027,1,Legal Effective Yield,2,AIBD/ISMA,20200101,20200101,20210101,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,,,20190101,,,,,,,,,N,No,,,,,Mensual,1
.2~03017002593&c111&cMX.3~030170,03017002593-111-MX,03017002593,111,MX,0001003618,robi Bypassfad / some-value 123 / 08100 some-value - some-value-some-value,robi Bypassfad,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,5000.00,20220315,30,"activos, utilizados",20220315,/Date(1647352291000)/,TU_SCP_NCO,20220831,/Date(1661921010000)/,BATCH_USER,65.000000,1025.88,0.000000,5000.00,1003618,03017002584-111-MX,03017002584,111,MX,20220315,20220915,P6M,5000.00,20220315,20220915,20220915,20220915,110.564487,1,Legal Effective Yield,2,AIBD/ISMA,20220315,20220315,20220915,False,5000.00,5000.00,5000.00,5000.00,5000.00,990.96,1120.36,28.63,990.96,300.00,0.00,965.82,30.42,1501.57,0.00,477.40,3,20220815,16,0,with due/overdue receivables up to 29 days,,,,,20220315,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002623&c111&cMX.3~030170,03017002623-111-MX,03017002623,111,MX,0001003620,Loy Wiza / some-value 123 / 08100 some-value - some-value-some-value,Loy Wiza,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220315,30,"activos, utilizados",20220315,/Date(1647366728000)/,TU_SCP_NCO,20220831,/Date(1661920904000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1003620,03017002614-111-MX,03017002614,111,MX,20220315,20220915,P6M,200000.00,20220315,20220915,20220915,20220915,51.364724,1,Legal Effective Yield,2,AIBD/ISMA,20220315,20220315,20220915,False,200000.00,200000.00,200000.00,200000.00,200000.00,37845.97,37845.97,790.56,37845.97,0.00,0.00,27582.35,839.97,38763.02,0.00,0.00,0,,0,,,,,,,20220315,,,,,,,,,N,No,,,1,6,Mensual,1
.2~03017002641&c111&cMX.3~030170,03017002641-111-MX,03017002641,111,MX,0001003621,Marina DuBuque / some-value 123 / 08100 some-value - some-value-some-value,Marina DuBuque,1,Person,MX,México,,,some-value,50000000,Banco Bineo,S4B1,,EPC_LA_PE1,Préstamo Personal,MXN,200000.00,20220315,30,"activos, utilizados",20220315,/Date(1647367566000)/,TU_SCP_NCO,20220831,/Date(1661921027000)/,BATCH_USER,47.000000,38829.91,0.000000,200000.00,1003621,03017002632-111-MX,03017002632,111,MX,20220315,20220915,P6M,200000.00,20220315,20220915,20220915,20220915,51.364724,1,Legal Effective Yield,2,AIBD/ISMA,20220315,20220315,20220915,False,200000.00,200000.00,200000.00,200000.00,200000.00,37845.97,37845.97,790.56,37845.97,0.00,0.00,27582.35,839.97,38763.02,0.00,0.00,0,,0,,,,,,,20220315,,,,,,,,,N,No,,,1,6,Mensual,1
